SN,TITLE,CONTENT_lick,DATE
193436.0,농기계임대사업소 설치운영을 제안합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193436,2022-10-26 15:15:48.0
193435.0,테니스코트 만들수 있게 해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193435,2022-10-26 14:00:14.0
193431.0,은평구에 농구 코트가 부족합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193431,2022-10-24 21:31:41.0
193430.0,촉법소년 정책 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193430,2022-10-24 21:24:49.0
193429.0,서울시민회의 임명장 왜 안줍니까? 언제줍니까? 왜 치열과 키가 다 틀려요? 증거사진 첨부합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193429,2022-10-24 21:13:11.0
193428.0,반지하주택 지원대책,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193428,2022-10-24 18:39:23.0
193427.0,응답소 정책에대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193427,2022-10-24 18:25:43.0
193426.0,응답소 정책에대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193426,2022-10-24 17:22:14.0
193425.0,"오세훈 서울시장 사진마다,인물,치열이 다틀립니다. 가짜입니다! 간첩입니다.! 구속수사 해라!   반란군 반드시 막아야합니다.! 하나회=공산군+반란군=군 마피아 입니다. ""안녕하세요^^ UN대사 남인우입니다.""",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193425,2022-10-24 16:44:04.0
193424.0,반란군 반드시 막아야합니다.! 하나회=공산군+반란군=군 마피아 입니다+제 군경력증명서 발급요청과 군경력 전면수정 부탁드립니다.  &#34;안녕하세요^^ UN대사 남인우입니다.&#34;,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193424,2022-10-24 16:21:25.0
193423.0,"약자는 없습니다. 직업소개가 필요할뿐, 지원예산보다 재교육,소개예산을 늘리시오.",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193423,2022-10-24 16:18:25.0
193422.0,주정차 상습지역 단속 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193422,2022-10-24 15:38:47.0
193421.0,식량위기 극복 방안을 제안합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193421,2022-10-24 11:45:59.0
193420.0,"광화문∼한강 7㎞, 파리 샹젤리제 거리처럼 만든다는 기사를 보고",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193420,2022-10-24 11:02:00.0
193419.0,서울숲 테니스장 야간 라이트 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193419,2022-10-24 09:50:05.0
193418.0,지하철공사 복공판 소음 분쟁 해결책에 관하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193418,2022-10-23 11:38:28.0
193417.0,전동킥보드 단속 관련 헬멧 착용 의무 강화,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193417,2022-10-23 05:15:29.0
193416.0,왕십리역 제로카페 도입 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193416,2022-10-21 19:14:58.0
193412.0,교통표지판 저행 가로수 가지치기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193412,2022-10-20 12:51:20.0
193411.0,서울시 이자지원과 공공임대주택,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193411,2022-10-20 09:27:56.0
193408.0,소음 측정 시간대를 담당 공무원 퇴근 시간 이후에라도 가능하게 해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193408,2022-10-19 16:49:52.0
193407.0,양재동 오토갤러리 사거리 꼬리물기 단속요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193407,2022-10-19 14:57:38.0
193405.0,축구경기 종료시간 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193405,2022-10-19 08:52:28.0
193404.0,서울시 은평구 갈현동 12-248번지 일대 재개발 (가칭 갈현2구역) 편입 요청드립니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193404,2022-10-18 23:29:25.0
193403.0,정신차려야 할 사람,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193403,2022-10-18 22:53:32.0
193402.0,드론 자격증 보유자를 활용한 서울시 시설 및 안전관리 등의 업무 지원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193402,2022-10-18 21:39:52.0
193401.0,공동주택 안전진단 비용 산출 방식이  매우 불공정하니 신속히 개선바랍니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193401,2022-10-18 18:54:28.0
193398.0,수서역 공사구간 도로정비 개선건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193398,2022-10-18 12:01:42.0
193396.0,"이륜차(오토바이)도 속도, 신호위반 단속 실시",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193396,2022-10-17 11:31:14.0
193395.0,동절기 강설시 사고예방 경사로 내리막길 열선 시공,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193395,2022-10-16 09:02:18.0
193394.0,신내능산공원 계단의 손잡이 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193394,2022-10-14 19:28:47.0
193390.0,공공장소 철봉 구름다리 평행봉 푸쉬업바 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193390,2022-10-14 13:30:50.0
193389.0,서대문구의 공공쓰레기통의 개수를 늘려 주십시오,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193389,2022-10-14 01:11:39.0
193387.0,차량 신호등 및 보행자 신호등의 가림막 내부 반사판 설치로 시인성 확보,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193387,2022-10-13 17:10:14.0
193386.0,test,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193386,2022-10-13 16:58:00.0
193385.0,test,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193385,2022-10-13 16:56:46.0
193384.0,TEST,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193384,2022-10-13 16:52:14.0
193383.0,TEST,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193383,2022-10-13 16:51:03.0
193382.0,test,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193382,2022-10-13 16:49:17.0
193381.0,test,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193381,2022-10-13 16:36:54.0
193380.0,test,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193380,2022-10-13 16:34:13.0
193379.0,test,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193379,2022-10-13 16:15:07.0
193378.0,추위에 대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193378,2022-10-13 13:22:11.0
193377.0,송현공원 관련 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193377,2022-10-13 13:19:38.0
193376.0,중장년의 기회를 빼앗는 청약제도 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193376,2022-10-13 10:36:11.0
193372.0,버스와 지하철을 탈 때 더 여유있게 카드를 찍는 대신 하이패스처럼 후 청구가 되길,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193372,2022-10-12 13:01:11.0
193371.0,미세먼지 취약계층(임산부) 지원으로 안전한 환경조성,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193371,2022-10-12 07:23:32.0
193370.0,실내공공장소 마스크 착용 홍보 캠페인 운영,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193370,2022-10-11 10:53:43.0
193369.0,성북구재활센터 현장방문감사드려요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193369,2022-10-10 00:53:48.0
193368.0,"서울이 저희 할머니, 할아버지의 지팡이가 되어 주세요.",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193368,2022-10-09 18:50:58.0
193367.0,경춘선 철길에 레일바이크를,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193367,2022-10-09 11:34:12.0
193366.0,서울세계불꽃축제에 대한 의견,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193366,2022-10-09 11:19:41.0
193365.0,답십리 마장 연결 육교 또는 보행로 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193365,2022-10-09 09:02:04.0
193364.0,서울 한강 야강 드론쇼,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193364,2022-10-09 07:21:10.0
193363.0,무정차통과,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193363,2022-10-09 02:10:43.0
193362.0,어르신 교통카드 전철 무료 버스 무료 탑승 원합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193362,2022-10-08 16:47:59.0
193361.0,전철 교통 불편 해소 요망,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193361,2022-10-08 16:47:22.0
193360.0,시장님 어르신카드 할인 버스도 연동되게 해주세요 부탁드립니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193360,2022-10-08 16:46:22.0
193359.0,시니어카드 환승연결 해 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193359,2022-10-08 16:44:58.0
193358.0,깨끗한 거리 조성,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193358,2022-10-08 16:44:16.0
193357.0,어르신교통카드,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193357,2022-10-08 16:43:22.0
193356.0,한강공원 인접 도로 터널형 방음벽 설치 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193356,2022-10-07 15:20:19.0
193354.0,택시 리스제에 대해,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193354,2022-10-05 19:38:39.0
193353.0,개인택시 가족 운행.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193353,2022-10-05 14:45:13.0
193352.0,자전거도로  점선추월차선 표시,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193352,2022-10-05 14:28:59.0
193327.0,마포 쓰레기소각장 관련 부서 답변이 매우 불만족스럽네요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193327,2022-10-04 15:36:54.0
193325.0,서울런 가입 조건 확대(병역기간 고려),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193325,2022-10-04 13:18:30.0
193324.0,한강 야간경관 제안(한강에서 고래를 본다면),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193324,2022-10-03 22:01:42.0
193323.0,포괄적차별금지법 절대반대합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193323,2022-10-03 20:10:15.0
193322.0,서울역정비 및 자전거투어,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193322,2022-10-03 09:28:51.0
193321.0,버스총량제 고쳐야 합니다 서리풀 터널 노선이 대표적인 곳 입니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193321,2022-10-02 19:37:27.0
193320.0,새로운 트레일러 새로운 트랙터,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193320,2022-10-02 17:19:00.0
193319.0,서울시에다 뉴스와 관련하여 새로운 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193319,2022-10-02 17:09:03.0
193318.0,"광화문 광장 , 청계천 집회 문제",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193318,2022-10-02 16:42:29.0
193317.0,도시자연공원구역지 매수 시민참여운동전개,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193317,2022-10-02 04:31:44.0
193316.0,비둘기 응집에 관하여 정책제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193316,2022-10-01 18:31:16.0
193315.0,광화문광장 관련 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193315,2022-09-30 09:07:26.0
193313.0,서울페이+  비대면 결제시 이용자가 적은 비고 내용을 가맹점주가 확인할 수 있도록 시스템을 개선해 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193313,2022-09-29 14:06:03.0
193311.0,청소년 교통비 지원 정책,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193311,2022-09-27 23:07:21.0
193310.0,도심재개발과 녹지 확대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193310,2022-09-27 16:12:51.0
193309.0,마포 소각장 전면백지화 제안합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193309,2022-09-27 15:50:22.0
193308.0,학교앞과 우회전 사고 예방책,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193308,2022-09-27 14:13:35.0
193307.0,자원봉사의 다양성및접근성확대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193307,2022-09-27 12:10:08.0
193306.0,출산율 1위 서울,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193306,2022-09-27 10:53:55.0
193305.0,도시 개발에 우리문화 살리기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193305,2022-09-27 10:25:17.0
193304.0,야간 도로 표시등,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193304,2022-09-27 10:12:43.0
193303.0,청소년 인생코칭: 물고기보다 물고기 잡는 법을 ...,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193303,2022-09-27 06:19:10.0
193302.0,서울시 강아지 공원(펫파크)를 늘려주세요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193302,2022-09-27 03:07:39.0
193301.0,"한강공원에 펫존, 어린이존을 구분해주세요",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193301,2022-09-23 21:11:09.0
193300.0,마포구 소각장 추가 설립 철회 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193300,2022-09-23 19:56:15.0
193299.0,마포 쓰레기소각장 입지선정위원회 비공개 문서  전체 공개 요구합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193299,2022-09-23 13:56:15.0
193298.0,마포구 쓰레기소각장 추가 설립 결사 반대합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193298,2022-09-23 13:48:05.0
193297.0,한강을 이용한 응급의료 인프라 구축,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193297,2022-09-23 13:21:04.0
193296.0,임산부 대중교통 이용 배려안 (임산부 알림 기능 제안),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193296,2022-09-23 09:30:41.0
193294.0,(야간전용) 개인택시면허제 시행,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193294,2022-09-22 13:52:54.0
193293.0,마포소각장 추가설치는 절차적 중대한 하자 및 불공정 불법행정의 표본이므로 백지화 해야합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193293,2022-09-22 11:08:59.0
193292.0,버스광고 종료 바람,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193292,2022-09-22 05:05:54.0
193291.0,구석구석 깨끗한 서울시,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193291,2022-09-21 13:51:27.0
193290.0,일반버스 및 마을버스에 관광가이드용 큐알코드,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193290,2022-09-21 12:34:49.0
193289.0,서울의 골목 동에 숨은 옛이야기를 거리의 축제로,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193289,2022-09-21 07:45:41.0
193288.0,"서울시도 전기차개조 정책해주십시요!, 전남도청 및 제주도청 전기차개조 열풍입니다",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193288,2022-09-20 22:33:27.0
193287.0,한강 하늘에서 호텔을 즐겨보기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193287,2022-09-20 16:21:20.0
193286.0,서울시 동네별 이야기로 거리공연을......,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193286,2022-09-20 16:17:44.0
193285.0,"지하철 3호선도 보호 구역 , 사건 사고 재발 방지 구역 조속히 지정해야함 !",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193285,2022-09-20 15:17:59.0
193284.0,구산역 지하철 6호선 와 신당역 지하철 2호선은 사건 사고 재발 방지 구역로 지정 조속히 해야함 !,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193284,2022-09-20 15:08:39.0
193283.0,실내마스크 자율화 관련 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193283,2022-09-20 12:44:07.0
193282.0,구산역 지하철 6호선 와 신당역 지하철 2호선은 보호 구역으로 조속히 지정해야 !,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193282,2022-09-20 10:38:48.0
193281.0,서울페이 사용처,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193281,2022-09-20 10:14:32.0
193280.0,버스중앙차선 정류소  개선안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193280,2022-09-20 09:36:40.0
193279.0,스마트폰으로 음원제작 지원사업 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193279,2022-09-20 02:27:48.0
193278.0,장애인복지,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193278,2022-09-19 22:16:20.0
193277.0,한강다리길 트레킹으로 골목상권 살려보자 - 서울시 골목상권 살리기 프로젝트,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193277,2022-09-19 15:33:30.0
193276.0,전장연 시위로 인한 지하철 (대중교통)상황 안전문자 공유 대책안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193276,2022-09-19 14:48:12.0
193275.0,서울시 낙후 건물 화장실개선사업,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193275,2022-09-19 10:50:35.0
193274.0,전기자동차 충전소를 늘려주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193274,2022-09-19 08:11:45.0
193273.0,친환경 전기 자동차를 늘립시다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193273,2022-09-19 00:46:07.0
193272.0,"법인택시 기사 부족, 택시 리스제 도입 시급",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193272,2022-09-19 00:20:08.0
193271.0,유학생 만남의 광장,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193271,2022-09-18 23:18:05.0
193270.0,서울버스 테너지 성과급지급,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193270,2022-09-18 16:52:57.0
193269.0,광화문 현판을 바꾸어 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193269,2022-09-18 02:45:06.0
193268.0,서울로 7017의 조경 개선을 통해 서울의 랜드마크로...,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193268,2022-09-18 00:20:07.0
193267.0,북한산 등 등산로 쓰레기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193267,2022-09-17 21:20:03.0
193266.0,아파트 복도 계단 의 적치물 제거,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193266,2022-09-17 13:22:30.0
193265.0,커피숍 매장에서 일회용 컵 쓰지 않고 다회용 컵 사용하기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193265,2022-09-17 13:20:33.0
193264.0,재건축·재개발,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193264,2022-09-17 10:06:45.0
193263.0,단지 주변 인도 개선이 필요해요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193263,2022-09-16 23:13:44.0
193262.0,유기동물 안락사를 폐지해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193262,2022-09-16 22:06:53.0
193261.0,문화재 보호구역(풍납1동),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193261,2022-09-16 15:02:30.0
193260.0,사회적 통합 돌봄 서비스,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193260,2022-09-16 13:03:48.0
193259.0,난지도 쓰레기소각장을 세계적 관광명소로 개발하자,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193259,2022-09-16 10:16:26.0
193258.0,수해지역 및 반지하 주택 수해 안전대책  제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193258,2022-09-16 09:54:06.0
193257.0,난임부부 지원 확대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193257,2022-09-16 07:06:24.0
193256.0,공평하고책임감있는 쓰레기 처리,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193256,2022-09-15 23:03:08.0
193255.0,카페에서 다회용품컵을 기져와 활용,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193255,2022-09-15 21:46:47.0
193254.0,길거리에 버려진 일회용 플라스틱 컵 분리수거를 위한 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193254,2022-09-15 21:29:30.0
193253.0,서울페이+카드형,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193253,2022-09-15 21:05:12.0
193252.0,가로주택 정비사업 에관한  제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193252,2022-09-15 18:18:32.0
193250.0,따릉이 정류소 명칭을 팔아보아요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193250,2022-09-15 16:05:20.0
193249.0,이자는 언제 까지 계속 오를지.....,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193249,2022-09-15 10:06:11.0
193248.0,전통문화와 관련합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193248,2022-09-14 18:15:06.0
193247.0,기상청 똑바로 해라고 부탁 !,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193247,2022-09-14 17:53:13.0
193246.0,대형폐기물 수거 서비스 불만 보상제,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193246,2022-09-14 16:21:08.0
193245.0,신호등 표시방식 변경 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193245,2022-09-14 14:07:17.0
193244.0,친환경 바이오가스 하수처리 도입,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193244,2022-09-14 09:55:03.0
193243.0,강한 제재,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193243,2022-09-14 07:58:45.0
193242.0,일회용품 가격 올리기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193242,2022-09-13 21:23:12.0
193241.0,난임부부 지원 확대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193241,2022-09-13 15:46:04.0
193240.0,1구 1소각장신설제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193240,2022-09-13 14:42:45.0
193239.0,장애인 복지 및 노인 일자리 창출,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193239,2022-09-13 12:10:31.0
193238.0,비닐봉투를 친환경 비닐봉투로 바꿔주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193238,2022-09-13 11:16:26.0
193237.0,카페에서 다회용 컵 사용하기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193237,2022-09-13 11:13:14.0
193236.0,양재동꽃시장을 개발합시다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193236,2022-09-13 10:03:34.0
193235.0,택시요금제,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193235,2022-09-13 06:27:42.0
193234.0,택시문제는 요금?서비스? 신규기사입니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193234,2022-09-12 22:16:57.0
193233.0,다회용기 사용 활성화 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193233,2022-09-12 17:55:19.0
193232.0,교대역사거리~삼호가든 사거리 구간에 시내버스 신설 해야 합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193232,2022-09-12 15:15:43.0
193231.0,일원동 대청마을에  402번 버스가 순환하도록 해주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193231,2022-09-12 14:20:01.0
193230.0,일원동에 자원회수시설을 설치해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193230,2022-09-12 14:18:10.0
193229.0,광화문 광장에 주말 쓰레기통 배치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193229,2022-09-11 23:00:16.0
193228.0,앞으로 신규아파트 준공시 또는 재건축시 토지기부채납을 통해 도로 확장여유분을 만들어주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193228,2022-09-11 17:51:34.0
193227.0,서울시 자원회수시설 송파구에 지어주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193227,2022-09-11 17:41:00.0
193225.0,"북한산 119 산악구조대(서정택,송한준,박한웅,연민호)분들 너무 감사했습니다!!",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193225,2022-09-11 03:57:20.0
193224.0,9월24일 희귀난치어린이를 위해 초록 점등을 해주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193224,2022-09-11 03:26:26.0
193223.0,서울시내 케이팝 문화공간,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193223,2022-09-10 18:39:42.0
193222.0,종이영수증 줄이기 의견,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193222,2022-09-10 11:31:25.0
193220.0,마포구 1+1 소각장을 철회하라,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193220,2022-09-09 23:21:11.0
193219.0,마포천톤소각장 추가신설 반대. 소각장 대형화에 따른 시민건강이 위협받고 있습니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193219,2022-09-09 15:03:11.0
193218.0,마포소각장 추.가.설.립 결사반대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193218,2022-09-09 10:38:34.0
193217.0,카페에서 일회용 컵을 사용하는 사람들이 많습니다...,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193217,2022-09-08 20:57:48.0
193216.0,한강 준설,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193216,2022-09-08 18:29:42.0
193215.0,교대역~삼호가든 사거리에 광화문 가는 버스를 신설 해야 합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193215,2022-09-08 18:18:10.0
193214.0,청계천에 다슬기를 키우자,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193214,2022-09-08 01:49:51.0
193213.0,교대역~삼호가든사거리쪽 시내버스 신설 요청 합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193213,2022-09-08 01:33:05.0
193212.0,잠원 한강변- 삼호가든사거리- 교대 - 서초2동 버스노선 신설 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193212,2022-09-06 22:47:35.0
193211.0,상암동 소각장 철회동의해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193211,2022-09-06 16:59:15.0
193210.0,지하철역 위치.방향 안내,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193210,2022-09-06 15:48:20.0
193209.0,반지하주택,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193209,2022-09-06 15:21:27.0
193208.0,북서울 꿈의 숲 전망대 도서관 설치 건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193208,2022-09-06 11:17:23.0
193207.0,마포구 소각장 추가 신설 반대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193207,2022-09-06 06:50:47.0
193206.0,마포구 소각장 추가 신설 결사반대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193206,2022-09-06 06:41:53.0
193205.0,난임부부 지원 확대해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193205,2022-09-06 00:05:09.0
193198.0,3호선 직선화,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193198,2022-09-04 19:10:41.0
